latitud,longitud,PC1,PC2,PC3,PC4,PC5,PC6,PC7,cluster,target,Coordinates,geometry
22.05941,-98.17611,0.0028045774201074626,-0.09795181315878332,-0.015452766201532511,0.019376713204722056,0.00155798152532833,-0.0003171537871366377,-0.004747981503964313,3,Verde,POINT (-98.17611 22.05941),POINT (-98.17611 22.05941)
22.01264,-98.18236,0.0023141447794334602,-0.0014370994557492364,-0.01241045488783175,0.010371172075977543,0.0018907568959738766,-8.345555426040745e-05,-0.008015804351900465,3,Rojo,POINT (-98.18236 22.01264),POINT (-98.18236 22.01264)
21.67156,-98.1427,-0.02883975460980841,-0.00820959340899104,0.0009058592545112255,-0.016854896541429024,-0.10741083514799024,0.003944154901489097,-0.0015769343848841383,3,Amarillo,POINT (-98.1427 21.67156),POINT (-98.1427 21.67156)
21.71389,-98.17113,0.1949403341361822,-0.005610852999043555,-0.01700089841128052,-0.008021771934774113,0.02476617140757757,-0.11125700857487214,-0.010615468486255974,3,Verde,POINT (-98.17113 21.71389),POINT (-98.17113 21.71389)
21.73654,-98.15676,0.020108784586053738,-0.006233426373230979,-0.018837054758201032,-0.005882128660249573,0.06429914350653859,-0.0024139467714664772,-0.011358583296845758,3,Verde,POINT (-98.15676 21.73654),POINT (-98.15676 21.73654)
21.77064,-98.45665,0.0024092034073707265,0.0751291392860234,-0.008477355943811807,-0.03644181896422835,0.0041381267293767714,3.5891895892207614e-05,-0.007235032002819122,3,Verde,POINT (-98.45665 21.77064),POINT (-98.45665 21.77064)
21.8312,-98.50311,0.002450606442527804,0.07350567973715573,-0.008422012008257944,-0.03893300985048637,0.004249037272179746,2.204309383884607e-05,-0.007356450741236111,3,Verde,POINT (-98.50311 21.8312),POINT (-98.50311 21.8312)
22.27321,-97.73496,-0.2544828277546897,-0.008786492929032285,-0.002157768402047515,-0.015009881473121763,-0.045825278446827614,-0.07606771688765797,-0.004594874667162466,3,Verde,POINT (-97.73496 22.27321),POINT (-97.73496 22.27321)
23.02435,-97.76052,0.015164670436504301,-0.006836444984746053,-0.01684266126875598,-0.0077774437994208205,0.047002953589613664,-0.0017687039908623316,-0.007581419128293128,3,Verde,POINT (-97.76052 23.02435),POINT (-97.76052 23.02435)
23.065,-97.8211,0.20059579281859075,-0.006301058591114201,-0.013288252681921055,-0.00946323951574646,-0.013382837748988869,0.08517501008878473,-0.0060235593856206296,3,Verde,POINT (-97.8211 23.065),POINT (-97.8211 23.065)
22.30731,-97.92966,0.005851623427528274,-0.008106328324896649,-0.006657609111423558,-0.014525388937037456,-0.043011046422966825,-0.008109604508457352,-0.008334882426538685,3,Amarillo,POINT (-97.92966 22.30731),POINT (-97.92966 22.30731)
23.1825,-97.76701,0.016144871283298293,-0.006761370155664556,-0.017268719577344018,-0.007330049284364446,0.05047550368402652,-0.0019001760942102058,-0.004955099871435827,3,Verde,POINT (-97.76701 23.1825),POINT (-97.76701 23.1825)
23.18544,-97.76939,0.0024159575836171813,-0.007210114958975114,-0.011211961686568588,-0.010330826461395572,0.0022901383071391385,-0.00011002993287827743,-0.006277351890311977,3,Verde,POINT (-97.76939 23.18544),POINT (-97.76939 23.18544)
23.22944,-97.76881,0.00709033614905052,-0.00700559801244229,-0.013622794832660204,-0.009097680831959961,0.01870814024548003,-0.0007244693570541631,-0.003403024838142122,3,Verde,POINT (-97.76881 23.22944),POINT (-97.76881 23.22944)
24.27898,-97.71938,0.004095142259346515,-0.006964708349262136,-0.01217111864364605,-0.00897925810958473,0.008308005916623935,-0.00034556193366796134,0.0046646560588789465,3,Verde,POINT (-97.71938 24.27898),POINT (-97.71938 24.27898)
24.44662,-97.82717,-0.07052402304250656,-0.0075448436008032,-0.007870553109408283,-0.010988449622398791,-0.022169768674066715,0.039876399153139105,0.002020179115350479,3,Verde,POINT (-97.82717 24.44662),POINT (-97.82717 24.44662)
24.47738,-97.68905,0.1411654737317646,-0.006585005074588963,-0.010188921687761261,-0.011104615029009748,-0.030808596610346132,-0.08675983775452023,0.00893595180851352,3,Amarillo,POINT (-97.68905 24.47738),POINT (-97.68905 24.47738)
24.475,-97.68056,0.007997911339010465,-0.006750068106512732,-0.01413725795641034,-0.007704162565853956,0.02205178222428538,-0.0008622476009157806,0.009716208122262824,3,Amarillo,POINT (-97.68056 24.475),POINT (-97.68056 24.475)
24.67805,-97.68622,-0.019988515653735748,-0.007828968965393007,-0.0026591842206301177,-0.014873479957519248,-0.07636076322357871,0.0027996664082651553,-0.004103049349874575,3,Verde,POINT (-97.68622 24.67805),POINT (-97.68622 24.67805)
24.73202,-97.66665,-0.003917917934615415,-0.007350511695868229,-0.009159229956595277,-0.011499347935311576,-0.01994686367298854,0.0007090622839427521,-0.004273181574027909,3,Verde,POINT (-97.66665 24.73202),POINT (-97.66665 24.73202)
22.21661,-97.85164,0.0026684875834745232,-0.1019890292978565,-0.016055570894604413,0.03285994588673842,0.0008115930818217361,-0.00032971094473108133,-0.007794835194701779,3,Rojo,POINT (-97.85164 22.21661),POINT (-97.85164 22.21661)
20.58021,-103.32639,-0.03225134978113377,-0.00826358224502777,0.002322260526851428,-0.017200686957027787,-0.11951421319621064,0.004366498666438855,-0.005183180423706111,2,Amarillo,POINT (-103.32639 20.58021),POINT (-103.32639 20.58021)
20.5772,-103.33043,-0.05848751950547062,-0.007033226061302349,0.012699807334607018,-0.017659226894105203,-0.21151780935549674,0.007758134299014395,0.004011322515439924,2,Amarillo,POINT (-103.33043 20.5772),POINT (-103.33043 20.5772)
20.41996,-103.37029,-0.00635485915315215,0.008399083630503207,-0.009316790365028157,0.024264898998194083,-0.028610542139868793,0.0009612254004307308,-0.004354718490782232,2,Rojo,POINT (-103.37029 20.41996),POINT (-103.37029 20.41996)
20.42298,-103.3427,0.027463871186448354,0.008016088690935895,-0.02295879618134692,0.02766988847799179,0.09042632609833505,-0.0033346941599624747,-0.00023201231207291344,2,Rojo,POINT (-103.3427 20.42298),POINT (-103.3427 20.42298)
20.41404,-103.32117,-0.19657677951575736,-0.0004035330828025363,-0.002175757251841414,0.004619834128479394,-0.06346435141037655,0.10915718828937833,0.002931678625681387,2,Rojo,POINT (-103.32117 20.41404),POINT (-103.32117 20.41404)
20.42063,-103.30541,0.02056175430850174,0.010425042370891653,-0.02040327217936714,0.03214554579278787,0.06633433779203173,-0.00240769985565403,0.003698461195125937,2,Rojo,POINT (-103.30541 20.42063),POINT (-103.30541 20.42063)
20.40953,-103.30269,0.1387977364561819,0.006646930915810789,-0.013933480669796354,0.019170141999523622,-0.004641842742897625,-0.08184478158557698,0.0005296771140566995,2,Rojo,POINT (-103.30269 20.40953),POINT (-103.30269 20.40953)
20.43295,-103.31647,0.04019237351546104,0.009161753543235049,-0.028150908234888868,0.03197918250068657,0.13510854363480265,-0.004982490511918387,-0.0017103835221704126,2,Rojo,POINT (-103.31647 20.43295),POINT (-103.31647 20.43295)
20.49741,-103.22776,0.0020389968392705697,0.1556492469513891,-0.00598791691734631,-0.04187418678047108,0.004227227553227905,8.96840180458861e-05,-0.008288924976247551,2,Rojo,POINT (-103.22776 20.49741),POINT (-103.22776 20.49741)
20.53794,-103.29631,0.0018656251042935095,0.20021444090063278,-0.004360957886483507,-0.05406183962036193,0.005046577712836819,0.0003389659733600355,-0.004415224499561159,2,Rojo,POINT (-103.29631 20.53794),POINT (-103.29631 20.53794)
20.66806,-103.1872,0.002785450312833208,-0.11789504850970794,-0.017158490157581363,0.047685443152006166,0.0005683253821407872,-0.0005600716012766515,0.018069354048525506,2,Rojo,POINT (-103.1872 20.66806),POINT (-103.1872 20.66806)
20.8286,-102.96199,0.002811316561839701,-0.10108688416451096,-0.01612334538303683,0.028471206668088767,0.0017506259994210167,-0.0003714529233795986,0.02099492186466242,2,Rojo,POINT (-102.96199 20.8286),POINT (-102.96199 20.8286)
20.72349,-103.27983,0.0025839821239075403,-0.09661997572899782,-0.01803066489234733,0.13311251972526705,-0.00664517036922502,-0.002187065519580994,-0.02785941607076944,2,Rojo,POINT (-103.27983 20.72349),POINT (-103.27983 20.72349)
20.78201,-103.32039,0.002854596619363114,-0.12928613599308297,-0.017688982445475135,0.05086017487791822,0.00066971749898433,-0.0006072762843119048,0.02835133716314367,2,Rojo,POINT (-103.32039 20.78201),POINT (-103.32039 20.78201)
21.84911,-103.77389,0.0027336750641793013,-0.11788594276814283,-0.018034292717347907,0.05743710545029653,0.0012098535925287894,-0.0005318382459492459,0.05831586720127077,2,Rojo,POINT (-103.77389 21.84911),POINT (-103.77389 21.84911)
20.83915,-103.32898,0.002798774072936518,-0.11822271687341,-0.01714635065960144,0.046995322294952076,0.000616883346988496,-0.0005650938974913771,0.018759839829725105,2,Rojo,POINT (-103.32898 20.83915),POINT (-103.32898 20.83915)
21.03976,-102.70457,-0.20567472604219744,-0.003155101856284786,-0.03258317811427906,0.009202170875339586,0.21774016595775433,0.043551429852175576,-0.012102772207724934,2,Rojo,POINT (-102.70457 21.03976),POINT (-102.70457 21.03976)
20.50837,-103.17433,0.0021327139428740883,0.1908495052086111,-0.003878892413272796,-0.07172222065414033,0.005748966548110945,0.0002556191968946484,-0.008749315852990625,2,Rojo,POINT (-103.17433 20.50837),POINT (-103.17433 20.50837)
20.49843,-103.21638,0.001972239501056935,0.19654871471332327,-0.004221055017817291,-0.058534478531568096,0.00506009254096238,0.00021376495753147595,-0.00828756161162596,2,Rojo,POINT (-103.21638 20.49843),POINT (-103.21638 20.49843)
20.56956,-103.1477,0.002304812396936748,0.08754730561380762,-0.008332190003606393,-0.031568055638843254,0.003939705502405949,3.0689807832772603e-05,-0.004236385359420383,2,Rojo,POINT (-103.1477 20.56956),POINT (-103.1477 20.56956)
20.57634,-103.85823,0.0025175356491712302,0.02170238458956004,-0.011412152836703476,-0.003313905785696538,0.003161808029942935,-0.0002266317054289066,0.02220596055950076,2,Rojo,POINT (-103.85823 20.57634),POINT (-103.85823 20.57634)
20.68642,-102.94728,0.3327536138777721,-0.005762478277582436,-0.01538382960174534,-0.009327128674320848,-0.012738891653698067,0.07331503795002028,-0.009884613430144348,2,Verde,POINT (-102.94728 20.68642),POINT (-102.94728 20.68642)
20.69178,-102.91882,-0.0026547598623907153,-0.0076646899398347,-0.00959739546450986,-0.012302924942230224,-0.015566191794021116,0.0005532223857017785,-0.009029862757228231,2,Verde,POINT (-102.91882 20.69178),POINT (-102.91882 20.69178)
20.68059,-102.97246,0.39122271727285335,-0.0028626544218000286,-0.020563805197189224,-0.00130988850809265,0.02346257590737122,0.10790867784658605,-0.010121088488209943,2,Rojo,POINT (-102.97246 20.68059),POINT (-102.97246 20.68059)
20.7029,-102.991,0.24341336961169469,-0.003959414392886164,-0.01839283485595701,-0.004560645909712404,0.02993731060895301,-0.13930484432940332,-0.009213865513707044,2,Rojo,POINT (-102.991 20.7029),POINT (-102.991 20.7029)
20.70794,-102.98984,0.18280884828232669,-0.004666023401269567,-0.01398270165207939,-0.006877526558039848,-0.0017257996255581646,-0.10755639277272079,-0.008796788726298957,2,Rojo,POINT (-102.98984 20.70794),POINT (-102.98984 20.70794)
21.1175,-102.52135,0.002301804936382555,0.09119733502298048,-0.008269682787839778,-0.03238706609849841,0.004160399407661812,5.4395991207478594e-05,0.0020313471464966843,2,Rojo,POINT (-102.52135 21.1175),POINT (-102.52135 21.1175)
21.29842,-102.53565,0.002548296376991008,0.04827215786791476,-0.009686712912067751,-0.027615203807530457,0.004078132261929525,-9.860560109647635e-05,0.009130642223971036,2,Amarillo,POINT (-102.53565 21.29842),POINT (-102.53565 21.29842)
21.293,-102.55294,0.0026911789300292544,-0.11250329985900566,-0.0169461832583836,0.04351674743437052,0.0008345214023274287,-0.0003903182643995316,0.014087460249160017,2,Rojo,POINT (-102.55294 21.293),POINT (-102.55294 21.293)
21.28495,-102.50949,0.0025169497756278238,0.015167264348327514,-0.011184870363103547,-0.011403055940201622,0.003158992075373122,-0.00011548639701640669,0.002014206785108889,2,Rojo,POINT (-102.50949 21.28495),POINT (-102.50949 21.28495)
21.1579,-102.45805,-0.02856036687957538,-0.004997796982531604,0.000596238680492977,-0.00969778427239932,-0.10648535249168359,0.003902357096617457,-0.0051256661991132876,2,Rojo,POINT (-102.45805 21.1579),POINT (-102.45805 21.1579)
21.02953,-102.6917,0.4771806744881868,-0.003912795616119034,-0.020050139500435906,-0.0046816999796578255,0.006825621608682339,0.14200968150496537,-0.010624603693597587,2,Rojo,POINT (-102.6917 21.02953),POINT (-102.6917 21.02953)
21.26436,-102.35554,0.002421838022303062,0.0632826956686843,-0.013228446478815343,0.033526319546197475,0.005550399705286522,-0.00039106353458782456,0.1901729268329324,2,Rojo,POINT (-102.35554 21.26436),POINT (-102.35554 21.26436)
21.22934,-102.31536,0.002982130446740008,-0.13860954319172264,-0.019343261382970947,0.06677918765725416,0.0019427366717779306,-0.0007334452948382959,0.1089835190495798,2,Rojo,POINT (-102.31536 21.22934),POINT (-102.31536 21.22934)
21.19224,-102.26466,0.0026157219655785855,-0.06448345807186241,-0.015569496118154324,0.03475483583020774,0.0020545898335069448,-0.0003318884081687521,0.046321396148792535,2,Rojo,POINT (-102.26466 21.19224),POINT (-102.26466 21.19224)
21.19013,-102.25674,0.002644191500406901,-0.07162066644373905,-0.016278525933633853,0.05177168569716342,0.0011087366952041427,-0.0006213893686724882,0.05282302430898986,2,Rojo,POINT (-102.25674 21.19013),POINT (-102.25674 21.19013)
21.19335,-102.113,0.0023851093745042243,0.009128397471698855,-0.011812850685733305,0.0019661935534331662,0.0023492491586441454,-0.00012891075363909285,-0.0037842097209180693,2,Rojo,POINT (-102.113 21.19335),POINT (-102.113 21.19335)
21.25479,-102.03098,0.0018338012971332491,0.25814044185528323,-0.0021175781659910275,-0.06707458872894513,0.005461738386654877,0.0001572970641107138,-0.0004110228071504826,2,Rojo,POINT (-102.03098 21.25479),POINT (-102.03098 21.25479)
21.04995,-102.43132,0.0020809024672030856,0.21031171397533732,-0.0032502977828862754,-0.07499212820760194,0.005993630134675173,0.00026119157783334804,-0.003997572954863911,2,Rojo,POINT (-102.43132 21.04995),POINT (-102.43132 21.04995)
21.31277,-101.96371,0.0017537409075078802,0.2599760088651937,-0.0021538764063627172,-0.06331136249739854,0.005117268758335287,0.00018177126617523645,-0.0070782145776700466,2,Rojo,POINT (-101.96371 21.31277),POINT (-101.96371 21.31277)
21.49803,-101.75193,0.002294071262726105,0.08345861081559894,-0.008633723953010078,-0.026311943071285485,0.0036899560284545324,-8.287826698041509e-06,-0.002721610313923073,2,Rojo,POINT (-101.75193 21.49803),POINT (-101.75193 21.49803)
21.43852,-101.86295,0.002222865935011988,0.11578359827417484,-0.007513340391196585,-0.03220185794330878,0.004039574707059714,-5.299079751232974e-06,0.002740009036351624,2,Rojo,POINT (-101.86295 21.43852),POINT (-101.86295 21.43852)
21.53859,-102.43325,0.0025008187867264393,-0.013339143734102804,-0.012576453327159029,0.004614397482951759,0.0023316547405302156,-0.0001829288864266681,0.0002164157114786742,2,Rojo,POINT (-102.43325 21.53859),POINT (-102.43325 21.53859)
21.6179,-102.62546,0.12418779721781964,-0.005303706068952727,-0.012902825541033535,-0.007760293315702379,-0.0035238608281169532,-0.07304918653478458,-0.009052833473896455,2,Verde,POINT (-102.62546 21.6179),POINT (-102.62546 21.6179)
21.6198,-102.628,0.07946332542608532,-0.005237343042015764,-0.014676651302235416,-0.006198734520006658,0.01825646046567774,-0.043668183229343904,-0.009542581099874553,2,Verde,POINT (-102.628 21.6198),POINT (-102.628 21.6198)
21.0484,-103.42616,0.002749677818012113,-0.1359123655292472,-0.017428912245576345,0.04652969057636634,2.690008674513974e-05,-0.0004511513329768566,-0.010426618703308185,2,Rojo,POINT (-103.42616 21.0484),POINT (-103.42616 21.0484)
21.03833,-103.42601,0.002368304832971665,0.04662206554677846,-0.010070493276048816,-0.016381154834212035,0.003269678219218839,-2.8040678153422133e-05,-0.0030582308073547407,2,Rojo,POINT (-103.42601 21.03833),POINT (-103.42601 21.03833)
21.04487,-103.43114,0.002704319640851094,-0.05276532921189015,-0.014540538217520068,0.024420461959390828,0.0019058673309877386,-0.00045889756732479787,0.02784196497277317,2,Rojo,POINT (-103.43114 21.04487),POINT (-103.43114 21.04487)
21.04453,-103.4463,0.0023152449086606044,0.015112221421524382,-0.012787102338259684,0.026107500991834186,0.0019442695270733095,-0.000349773086364326,0.034942203450778045,2,Rojo,POINT (-103.4463 21.04453),POINT (-103.4463 21.04453)
21.0475,-103.43317,0.0029139721874363316,-0.14984747848068997,-0.017676127878898152,0.03866592440031446,0.0007623030506178798,-0.000436150874735276,0.00041225080019646206,2,Amarillo,POINT (-103.43317 21.0475),POINT (-103.43317 21.0475)
20.92339,-103.64249,-0.4521693973077181,-0.007512451257749405,0.00157888766813678,-0.011309157488154878,-0.051993630776850125,-0.1275798499707459,-0.0027192385356568606,2,Amarillo,POINT (-103.64249 20.92339),POINT (-103.64249 20.92339)
20.91686,-103.65022,-0.4292579171985217,-0.007472998721092533,0.0006613312848197245,-0.01130638156154311,-0.04677997549464067,-0.11959605495496657,-0.00633222455196952,2,Amarillo,POINT (-103.65022 20.91686),POINT (-103.65022 20.91686)
20.90336,-103.65561,-0.4146390340307707,-0.006946402052376629,-0.002977702927646623,-0.008857417756588305,-0.016392108980770217,-0.10433789365464878,-0.007433471903540526,2,Amarillo,POINT (-103.65561 20.90336),POINT (-103.65561 20.90336)
20.89566,-103.6662,-0.39666796295217277,-0.007501832015764415,-0.007545521787749399,-0.008646466619405832,0.023069531110567955,-0.11357816845179768,-0.0077252175649225666,2,Verde,POINT (-103.6662 20.89566),POINT (-103.6662 20.89566)
20.89908,-103.6815,-0.4364165757066155,-0.009265034292068092,0.001478404634187682,-0.015690733796551146,-0.05194464330160598,-0.11980764795398295,-0.00684145007231355,2,Amarillo,POINT (-103.6815 20.89908),POINT (-103.6815 20.89908)
20.9095,-103.70473,-0.22387313137229162,-0.007653346478475936,-0.027837100276476533,-0.0025890508370943377,0.18116213170650539,0.003040184678857506,-0.014427763899424495,2,Amarillo,POINT (-103.70473 20.9095),POINT (-103.70473 20.9095)
20.90531,-103.69628,-0.4323299155293624,-0.008348561134215518,0.0014575977583312686,-0.013693972664628887,-0.05289707973098209,-0.12140920759320373,-0.006914707912382384,2,Amarillo,POINT (-103.69628 20.90531),POINT (-103.69628 20.90531)
20.91192,-103.71172,0.0024042340647135126,0.03988899333502484,-0.010371307541217517,-0.012949945790577995,0.0030380050459489064,-0.00013225449203849897,-0.0024905794099937643,2,Rojo,POINT (-103.71172 20.91192),POINT (-103.71172 20.91192)
21.68051,-103.81025,0.002589587219346384,-0.0994838743679366,-0.01729895915094057,0.05505298787441371,0.0009612335077125939,-0.00043957966901619525,0.0430774366253069,2,Rojo,POINT (-103.81025 21.68051),POINT (-103.81025 21.68051)
20.68677,-103.69375,0.0028793166596926055,-0.12844224435128157,-0.016557790144176184,0.027434365837754014,0.0010441449754991052,-0.000378440346688594,-0.009853493389987974,2,Amarillo,POINT (-103.69375 20.68677),POINT (-103.69375 20.68677)
20.66598,-103.72263,0.0015434000654486477,0.18351268182352842,-0.006459868278417498,-0.010160140302014066,0.0026799475003086762,8.794108349666395e-05,-0.005126231266920633,2,Rojo,POINT (-103.72263 20.66598),POINT (-103.72263 20.66598)
20.67411,-103.72045,0.0028234769025527163,-0.10278902907288891,-0.01555149636793814,0.019992283809130394,0.0013908241802429188,-0.00034303023368890837,-0.009361272949268645,2,Amarillo,POINT (-103.72045 20.67411),POINT (-103.72045 20.67411)
20.66375,-103.73636,0.002286390026490122,0.09302743703806152,-0.008056467774801557,-0.034152950771115194,0.004000958061662953,6.064593312262768e-05,-0.007243688475482284,2,Rojo,POINT (-103.73636 20.66375),POINT (-103.73636 20.66375)
20.63961,-103.79155,0.0024260179459908047,0.0683405460641506,-0.008761016200844136,-0.033185937175149005,0.003918562292219414,-1.1552225745299482e-05,-0.00836489167034827,2,Amarillo,POINT (-103.79155 20.63961),POINT (-103.79155 20.63961)
19.80085,-103.96353,0.002851217626654189,-0.12412635165767272,-0.01657840285059895,0.029715169759174848,0.001082416239832761,-0.0003800531267157325,-0.0036736226117352706,2,Amarillo,POINT (-103.96353 19.80085),POINT (-103.96353 19.80085)
20.59729,-103.84513,-0.028899245786500907,-0.006525277122465311,0.0008367875725243065,-0.013058516211006987,-0.10767684324320326,0.003946853200838516,-0.004461464525468745,2,Amarillo,POINT (-103.84513 20.59729),POINT (-103.84513 20.59729)
20.63645,-103.85028,-0.09895603019103269,-0.006055857841129174,-0.0026857897601282837,-0.009654823899205732,-0.06706058566047944,0.05083256644257364,-0.005150441208866519,2,Rojo,POINT (-103.85028 20.63645),POINT (-103.85028 20.63645)
20.66849,-103.85226,-0.0484835887157912,-0.006815314556115922,0.008717916955303532,-0.01656071328442231,-0.17637605829071495,0.006500734780035622,-0.002499612788615588,2,Rojo,POINT (-103.85226 20.66849),POINT (-103.85226 20.66849)
20.54313,-104.02412,0.0025264346457354704,0.023935383548975564,-0.011079104089377427,-0.007666596563325589,0.0031004650822766843,-0.0002220277745509186,0.011889228891743271,2,Rojo,POINT (-104.02412 20.54313),POINT (-104.02412 20.54313)
20.58774,-104.17609,0.0026005362643894935,-0.029253634567389115,-0.013825359939660144,0.021859606440168506,0.002116399013089926,-0.0004011374587000491,0.031219199167841865,2,Rojo,POINT (-104.17609 20.58774),POINT (-104.17609 20.58774)
20.5488,-104.07374,0.0024081122976023243,0.03740683107569625,-0.01111578927451632,0.001067322847603995,0.0028528693317117874,-0.00027783870961502834,0.021945034284147836,2,Rojo,POINT (-104.07374 20.5488),POINT (-104.07374 20.5488)
20.41916,-103.90109,0.18600686595395816,-0.0066970074639454815,-0.013336360135003845,-0.011734875173816857,-0.006575836519074399,-0.11009104725604928,-0.0097455054040137,2,Verde,POINT (-103.90109 20.41916),POINT (-103.90109 20.41916)
20.41148,-103.9041,0.17283609689975846,-0.006752754603422485,-0.012851447386676866,-0.011862035909240487,-0.009242329929617142,-0.10263169210556393,-0.009568694796227349,2,Verde,POINT (-103.9041 20.41148),POINT (-103.9041 20.41148)
20.4053,-103.67282,0.02437928664177848,-0.0016772978626890228,-0.021001073492559395,0.005767815352416568,0.07944377350151298,-0.0029780284129913267,-0.0002941303542389533,2,Rojo,POINT (-103.67282 20.4053),POINT (-103.67282 20.4053)
20.37954,-103.65213,0.025841365792623427,-0.0007530005042426347,-0.02177485661706973,0.008469057405437488,0.08475879734624343,-0.0031726650289768473,0.011362966051026945,2,Rojo,POINT (-103.65213 20.37954),POINT (-103.65213 20.37954)
19.8806,-105.38899,0.09800201618679537,-0.006897574584052413,-0.01160886406193812,-0.011190300177352753,-0.008307090888489792,-0.05815979211186837,-0.00753947862524339,2,Verde,POINT (-105.38899 19.8806),POINT (-105.38899 19.8806)
20.28649,-103.35498,0.2935291191093652,-0.004236381578583666,-0.015182102832733043,-0.005424873118433504,-0.010046706414829515,0.05992001604209426,-0.006995111409295079,2,Verde,POINT (-103.35498 20.28649),POINT (-103.35498 20.28649)
20.27906,-103.39902,0.2656077963900129,-0.0046216000650423535,-0.012617013888784763,-0.006944889727303706,-0.029039136182398062,0.0521533725069047,-0.006300014908977823,2,Amarillo,POINT (-103.39902 20.27906),POINT (-103.39902 20.27906)
20.27767,-103.34204,0.3184280462599584,-0.005192757349415682,-0.014749783624024739,-0.0078295865459925,-0.01724187764857054,0.08403877716369874,-0.007742327305662724,2,Amarillo,POINT (-103.34204 20.27767),POINT (-103.34204 20.27767)
20.28698,-103.24847,0.018268652432077565,-0.006406285083320802,-0.01810697813634551,-0.006403456954812108,0.05786611695021045,-0.0021777042561747545,-0.009058363660426512,2,Amarillo,POINT (-103.24847 20.28698),POINT (-103.24847 20.28698)
20.27583,-103.29833,0.3321518208213077,-0.003603203387351816,-0.016656368542765292,-0.003715173759302328,-0.0028276524693035556,0.08443530570580866,-0.00921718483485163,2,Amarillo,POINT (-103.29833 20.27583),POINT (-103.29833 20.27583)
21.05071,-102.63777,-0.19111995106191754,-0.007815503270118027,0.0005747057170426216,-0.01352285069729981,-0.08343486820554809,0.10331660740898867,-0.006485238984352612,2,Verde,POINT (-102.63777 21.05071),POINT (-102.63777 21.05071)
20.2722,-103.24358,0.16144071165703006,-0.004043479114517238,-0.013590395660529322,-0.004792297076439628,-0.0033850269417725573,-0.09514204106759543,-0.0034072274025126956,2,Rojo,POINT (-103.24358 20.2722),POINT (-103.24358 20.2722)
20.21178,-103.23559,0.2829519527991844,-0.0052096262292398365,-0.014011124153126565,-0.0077648007371359925,-0.018877634457651744,0.06596939000669745,-0.004120522846156962,2,Verde,POINT (-103.23559 20.21178),POINT (-103.23559 20.21178)
20.28306,-103.18832,0.02150024217949914,-0.00359551042999327,-0.01960777007031679,0.0006803684707458637,0.06915458109819418,-0.0026209316310298815,-0.009183997939645562,2,Rojo,POINT (-103.18832 20.28306),POINT (-103.18832 20.28306)
20.28607,-103.17236,0.19520994730183971,-0.0053256919512420205,-0.014373310994673405,-0.008280278064337775,0.000548814270888605,-0.11461249043259414,-0.007626312377616252,2,Amarillo,POINT (-103.17236 20.28607),POINT (-103.17236 20.28607)
20.30388,-103.13623,0.1972704063582695,-0.0077468179839090935,-0.014514747421454267,-0.013667931265155423,0.0031756614399912797,-0.11548913295477493,-0.00790844748502773,2,Amarillo,POINT (-103.13623 20.30388),POINT (-103.13623 20.30388)
20.31339,-103.14373,0.006722203541767913,-0.007991702545174294,-0.01334438454268702,-0.011451433287628857,0.017294949688514544,-0.0006865060227096472,-0.008955941051180027,2,Amarillo,POINT (-103.14373 20.31339),POINT (-103.14373 20.31339)
20.3079,-103.10422,0.2521507418129392,-0.005996113071407162,-0.017203802845604254,-0.00969635094481024,0.019353848626689187,-0.14587835351503442,-0.008600435845281555,2,Verde,POINT (-103.10422 20.3079),POINT (-103.10422 20.3079)
20.31895,-103.04676,0.2895432949736505,-0.007142700057049584,-0.019483435527163265,-0.011927142568745313,0.035970119356251475,-0.1658565036008743,-0.009364214286647722,2,Amarillo,POINT (-103.04676 20.31895),POINT (-103.04676 20.31895)
20.3,-102.95,0.28932606670799105,-0.0057666605403037825,-0.013922827105856583,-0.009019669301258722,-0.02013053664097153,0.05823236732375688,-0.003329357938986672,2,Amarillo,POINT (-102.95 20.3),POINT (-102.95 20.3)
20.25137,-102.97385,0.25682573214713306,-0.0065097693867738685,-0.013781494816123075,-0.010519991110787016,-0.016315986874833502,0.06188506666974287,-0.00465031565469489,2,Verde,POINT (-102.97385 20.25137),POINT (-102.97385 20.25137)
20.25016,-102.87219,0.3607700976922544,-0.004339062536678368,-0.020468584174218252,-0.004101044169285629,0.027479248900726342,0.11889684256220759,-0.008196679643981282,2,Verde,POINT (-102.87219 20.25016),POINT (-102.87219 20.25016)
20.18656,-102.97456,0.14029095677206474,-0.006784514272861998,-0.013871147954756248,-0.009810332261397527,0.0018137747212089387,0.021453588927562613,-0.005094911231248011,2,Amarillo,POINT (-102.97456 20.18656),POINT (-102.97456 20.18656)
20.1586,-102.7732,0.027153938931371215,-0.006931614123320536,-0.021640496449257213,-0.0063796157540039235,0.08906532952270668,-0.00332614368472338,-0.009545491460724947,2,Amarillo,POINT (-102.7732 20.1586),POINT (-102.7732 20.1586)
20.41594,-102.72869,0.0022296186971847353,0.1706322696115426,-0.005249848042426601,-0.058610248932021734,0.005963965913649377,0.00014542553372119186,0.02569087436344454,2,Rojo,POINT (-102.72869 20.41594),POINT (-102.72869 20.41594)
20.17141,-102.80433,0.1665407072979096,-0.007031977997838437,-0.01312434022933432,-0.012056419799246832,-0.006090184927651414,-0.09849863557828964,-0.005666242033013571,2,Amarillo,POINT (-102.80433 20.17141),POINT (-102.80433 20.17141)
